,Number_Tra,num_pole,num_bus,num_subway,num_Encross,num_tree,pop,Vol,NonPed_D,TrafDir_A,TrafDir_T,RW_TYPE_10,RW_TYPE_3,RW_TYPE_4,RW_TYPE_6,RW_TYPE_7,RW_TYPE_8,RW_TYPE_9,BikeLane_1,BikeLane_11,BikeLane_2,BikeLane_3,BikeLane_4,num_ecollisions_B,num_pedS
3745,2,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3746,2,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3747,2,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3748,2,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3749,2,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3750,4,0,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3751,4,0,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3752,4,0,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3753,4,0,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3754,1,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3755,1,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3756,1,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3757,3,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3758,3,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3759,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3760,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3761,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3762,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3763,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3764,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3765,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3766,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3767,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3768,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3769,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3770,2,0,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3771,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3772,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3773,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3774,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3775,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3776,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3777,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3778,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3779,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3780,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3781,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3782,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3783,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3784,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3785,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3786,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3787,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3788,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3789,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3790,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3791,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3792,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3793,2,1,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3794,2,0,0,0,0,3,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3795,2,0,0,0,0,1,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3796,2,0,0,0,0,3,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3797,2,0,0,0,0,1,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3798,5,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3799,5,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,5,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801,5,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3802,5,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3803,5,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3804,5,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3805,5,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3806,5,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3807,5,0,0,0,0,1,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3808,5,0,0,0,0,1,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3809,5,0,0,0,0,3,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3810,5,0,0,0,0,2,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3811,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3812,2,0,0,0,0,2,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3813,2,0,0,0,0,2,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3814,2,0,0,0,0,2,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3816,2,0,0,0,0,2,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3817,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3818,2,0,0,0,0,1,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3819,4,0,0,0,0,3,62810,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3820,4,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3821,4,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3822,4,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3823,4,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3824,4,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3825,4,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3826,4,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3827,4,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3828,4,1,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3829,2,0,0,0,0,2,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3830,2,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831,2,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3832,2,0,0,0,0,1,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3833,2,0,0,0,0,1,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3834,2,0,0,0,0,1,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3835,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3836,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3837,2,0,0,0,0,3,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3838,2,0,0,0,0,2,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3839,2,0,0,0,0,2,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3840,2,0,0,0,0,1,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3841,2,0,0,0,0,1,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3842,2,0,0,0,0,4,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3843,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3844,2,0,0,0,0,3,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3845,4,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3846,4,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3847,4,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3848,4,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3849,4,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3850,4,0,0,0,0,1,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3851,4,0,0,0,0,1,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3852,4,0,0,0,0,1,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3853,4,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3854,4,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3855,4,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3856,4,0,0,0,0,1,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3857,4,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3858,4,0,0,0,0,1,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3859,4,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3860,4,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3861,4,0,0,0,0,1,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3862,4,0,0,0,0,1,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3863,4,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3864,4,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3865,4,0,0,0,0,2,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3866,4,0,0,0,0,2,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3867,4,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3868,4,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3869,1,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3870,1,0,0,0,0,1,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3871,2,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3872,2,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3873,1,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3874,1,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3875,1,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3876,1,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3877,1,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3878,1,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3879,1,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3880,1,0,0,0,0,1,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3881,1,0,0,0,0,1,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3882,1,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3883,1,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3884,1,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3885,1,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3886,1,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3887,1,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3888,1,0,0,0,0,1,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3889,1,0,0,0,0,1,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3890,1,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3891,2,0,0,0,0,1,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3892,2,0,0,0,0,1,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3893,4,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3894,4,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3895,4,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3896,4,0,0,0,0,2,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3897,4,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3898,0,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3899,1,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,1,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3901,1,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3902,3,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3903,3,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3904,3,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3905,3,0,1,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3906,3,0,0,0,0,0,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3907,3,0,0,0,0,1,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3908,0,0,0,0,0,1,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3909,0,0,0,0,0,1,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3910,1,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3911,1,0,0,0,0,1,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3912,1,0,0,0,0,0,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3913,1,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3914,1,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3915,1,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3916,0,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3917,2,0,0,0,0,0,23673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3918,2,0,0,0,0,0,23673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3919,2,0,0,0,0,0,23673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3920,2,0,0,0,0,0,23673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3921,0,0,0,0,0,0,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3922,0,0,0,0,0,0,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3923,0,0,0,0,0,0,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3924,2,0,0,0,0,0,23673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3925,2,0,0,0,0,0,23673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3926,2,0,0,0,0,0,23673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3927,2,0,0,0,0,0,53094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3928,2,0,0,0,0,0,53094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3929,2,0,0,0,0,0,53094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3930,2,0,0,0,0,4,53094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3931,2,0,0,0,0,1,53094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3932,0,0,0,0,0,0,53094,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3933,0,0,0,0,0,0,53094,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3934,0,0,0,0,0,0,53094,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3935,0,0,0,0,0,0,53094,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3936,2,0,1,0,0,0,53094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3937,2,0,0,0,0,0,53094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3938,2,0,0,0,0,0,53094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3939,2,0,1,0,0,0,53094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3940,1,0,0,0,0,2,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3941,1,0,0,0,0,1,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3942,1,0,0,0,0,1,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3943,1,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944,1,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,1,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3946,1,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3947,1,0,0,0,0,1,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3948,1,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949,1,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3950,1,0,0,0,0,1,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3951,1,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3952,1,0,0,0,0,1,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3953,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3954,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3955,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3956,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3957,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3958,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3959,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3960,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3961,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3962,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3964,1,0,0,0,0,2,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3965,1,0,0,0,0,1,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3966,1,0,0,0,0,1,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3967,1,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3968,1,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3969,1,0,0,0,0,1,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3970,1,0,0,0,0,1,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3971,1,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972,1,0,0,0,0,1,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973,1,0,0,0,0,1,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3974,0,0,0,0,0,0,59869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3975,1,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3976,0,0,0,0,0,0,59869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3977,1,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3978,1,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3979,1,0,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3980,0,0,0,0,0,0,59869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3981,0,0,0,0,0,0,59869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3982,1,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3983,1,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3984,1,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3985,1,0,0,0,0,3,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3986,1,0,0,0,0,2,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3987,1,0,0,0,0,1,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3988,1,0,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3989,1,0,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3990,2,0,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3991,2,0,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3992,2,0,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3993,2,0,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3994,2,0,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3995,2,0,0,0,0,0,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3996,2,0,0,0,0,1,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3997,0,0,0,0,0,0,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3998,0,0,0,0,0,0,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3999,2,0,0,0,0,1,51064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
