Id,Reservation Date,Franchisee Name ,Status,Installation Date,Pole Class,Borough,X Coord.,Y Coord.,Latitude,Longitude,Zone,On street,Cross street 1,Cross street 2,Park Advisory,Historic Landmark Advisory,Scenic Landmark Advisory,BID Advisory,School Advisory,Zipcode,Community Board,Council District
18135,12/29/2017,Crown Castle NG,Approved,,UTILITY,Brooklyn,1004994,170752,40.635327,-73.9252603,B,Glenwood Rd,E 53rd St,E 54th St,,,,,,11234,318,46
18134,12/29/2017,Crown Castle NG,Approved,,UTILITY,Brooklyn,1009318,170668,40.6350853,-73.9096814,B,Avenue J,E 82nd St,E 83rd St,,,,,,11236,318,46
18131,12/29/2017,Crown Castle NG,Approved,,UTILITY,Brooklyn,995054,158075,40.600549,-73.9610939,B,Avenue T,Coney Island Ave,E 12th St,,,,,,11223,315,48
18130,12/29/2017,Crown Castle NG,Proposed,,UTILITY,Brooklyn,995723,158070,40.6005345,-73.9586848,B,E 13th St,Avenue T,Avenue U,,,,,,11229,315,48
18129,12/29/2017,Crown Castle NG,Installed,12/18/2019,UTILITY,Bronx,1042164,251150,40.8558336,-73.7906464,B,Minnieford Ave,Sutherland St,Kilroe St,,,,,,10464,210,13
18125,12/29/2017,Extenet II,Installed,12/07/2020,CITY,Queens,1036430,196195,40.7050328,-73.811801,B,Hillside Ave,144 St,88 Ave,,,,,,11435,412,24
18124,12/29/2017,Extenet II,Approved,,CITY,Queens,996288,211788,40.7479775,-73.9565543,B,Center Blvd,46 St,North Basin Rd,,,,,,11101,402,26
18123,12/29/2017,Extenet II,Installed,08/19/2020,CITY,Queens,1005367,221495,40.7746037,-73.9237572,B,Hoyt Ave S,21 St,23 St,,,,,,11102,401,22
18122,12/29/2017,Extenet II,Installed,07/27/2019,CITY,Brooklyn,993891,177356,40.6534726,-73.9652544,B,Parkside Ave,Parade Pl,St Pauls Pl,,,,,,11226,314,40
18121,12/29/2017,Extenet II,Proposed,,CITY,Brooklyn,994045,182007,40.6662384,-73.9646927,B,Flatbush Ave,Empire Blvd,Plaza St E,Prospect Park,,Prospect Park,,,11215,355,39
18120,12/29/2017,Extenet II,Installed,07/27/2019,CITY,Brooklyn,994611,179905,40.6604683,-73.9626557,B,Lincoln Rd,Ocean Ave,Parkside Dr,,,,,,11225,309,40
18118,12/22/2017,Crown Castle Fiber,Proposed,,CITY,Bronx,1027590,253616,40.8626856,-73.8433139,B,Eastchester Rd,Mace Ave,Waring Ave,,,,,,10469,211,13
18117,12/31/2017,Crown Castle Fiber,Approved,,CITY,Manhattan,998565,225781,40.7863812,-73.9483067,B,3rd Ave,E 98th Street,E 99th Street,,,,,,10029,111,8
18116,12/22/2017,Crown Castle NG,Installed,04/09/2020,CITY,Manhattan,991792,220723,40.7725067,-73.9727705,A,Center Dr,Nell Singer Lilac Walk,Terrace Dr,Central Park,,Central Park,,,,164,6
18115,12/22/2017,Crown Castle NG,Approved,,CITY,Manhattan,990234,220092,40.770776,-73.9783961,A,West Dr,Warner LeRoy Pl,Center Dr,Central Park,,Central Park,,,,164,6
18114,12/22/2017,Crown Castle Fiber,Installed,10/21/2020,CITY,Brooklyn,987395,190641,40.6899417,-73.9886594,B,Schermerhorn St,Smith St,Boerum Pl,,,,Court-Livingston-Schermerhorn BID,,11201,302,33
18113,12/22/2017,Crown Castle Fiber,Installed,09/25/2020,CITY,Brooklyn,988558,193707,40.6983567,-73.9844638,B,Nassau St,Duffield St,Bridge St,,,,,,11201,302,33
18112,12/22/2017,Crown Castle Fiber,Proposed,,CITY,Brooklyn,988670,190029,40.6882613,-73.9840623,B,Schermerhorn St,Bond St,Hoyt St,,,,Court-Livingston-Schermerhorn BID,,11201,302,33
18111,12/22/2017,Crown Castle Fiber,Approved,,CITY,Brooklyn,987621,189361,40.6864283,-73.9878451,B,Hoyt St,Dean St,Bergen St,,Boerum Hill Historic District,,,,11217,302,33
18110,12/22/2017,Crown Castle Fiber,Approved,,CITY,Brooklyn,988941,188975,40.6853682,-73.9830858,B,Nevins St,Pacific St,Dean St,,,,,PS 38 THE PACIFIC,11217,302,33
18109,12/22/2017,Crown Castle Fiber,Approved,,CITY,Brooklyn,989798,189426,40.6866056,-73.9799954,B,Schermerhorn St,3rd Ave,Nevins St,,,,Court-Livingston-Schermerhorn BID,,11217,302,33
18108,12/22/2017,Crown Castle Fiber,Approved,,CITY,Brooklyn,987207,190885,40.6906115,-73.9893372,B,Boerum Pl,Schermerhorn St,Livingston St,,,,Court-Livingston-Schermerhorn BID,,11201,302,33
18107,12/22/2017,Crown Castle Fiber,Approved,,CITY,Brooklyn,990934,193568,40.6979737,-73.9758952,B,Flushing Ave,N Oxford St,N Portland Ave,Oxport Playground,,,,SUCCESS ACADEMY FORT GREENE (BROOKLYN 5),11251,302,35
18106,12/22/2017,Crown Castle Fiber,Approved,,CITY,Bronx,1037001,253810,40.8631668,-73.8092891,B,City Island Rd,Shore Rd,Park Dr,Pelham Bay Park,,,,,10464,228,13
18105,12/22/2017,Crown Castle Fiber,Approved,,CITY,Bronx,1039021,253042,40.8610466,-73.8019925,B,City Island Rd,Park Dr,City Island Rd,Pelham Bay Park,,,,,10464,228,13
18104,12/22/2017,Crown Castle Fiber,Proposed,,CITY,Bronx,1040553,251669,40.8572685,-73.7964656,B,City Island Rd,Bridge St,Park Dr,Pelham Bay Park,,,,,10464,228,13
18103,12/22/2017,Crown Castle Fiber,Approved,,CITY,Brooklyn,992056,183648,40.6707446,-73.9718604,B,Prospect Park West,Montgomery Pl,Carroll St,,,,,,11215,306,39
18102,12/22/2017,Crown Castle Fiber,Proposed,,CITY,Brooklyn,991640,182982,40.6689169,-73.9733607,B,Prospect Park West,2nd Street,1st Street,,Park Slope Historic District,,,,11215,306,39
18101,12/22/2017,Crown Castle Fiber,Proposed,,CITY,Brooklyn,992906,182434,40.6674117,-73.9687978,B,East Dr,West Dr,Center Dr,Prospect Park,,Prospect Park,,,11215,355,39
18100,06/15/2021,Crown Castle Fiber,Proposed,,CITY,Brooklyn,994138,181827,40.6657443,-73.9643577,B,Flatbush Ave,Empire Blvd,Eastern Pkwy,Prospect Park,,Prospect Park,,,11215,355,39
18099,12/22/2017,Crown Castle Fiber,Proposed,,CITY,Brooklyn,991599,179252,40.6586789,-73.9735126,B,West Dr,Center Dr,East Dr,Prospect Park,,Prospect Park,,,11215,355,39
18098,12/21/2017,Extenet II,Installed,12/23/2019,UTILITY,Bronx,1013316,239449,40.8238599,-73.8949797,C,Tiffany St,E 165 St,Westchester Ave,,,,,,10459,202,17
18096,06/15/2021,Crown Castle Fiber,Proposed,,CITY,Brooklyn,1016974,175426,40.64812,-73.8820742,B,Pennsylvania Ave,Twin Pines Dr E,Schroeders Ave,,,,,,11239,305,42
18095,12/21/2017,Extenet II,Proposed,,UTILITY,Bronx,1013089,238950,40.822491,-73.8958021,C,Kelly St,Westchester Ave,E 163 St,,,,,,10459,202,17
18094,12/21/2017,Extenet II,Proposed,,UTILITY,Bronx,1007949,237907,40.8196436,-73.914377,C,Elton Ave,E 156 St,E 154 St,,,,,,10455,201,17
18093,12/31/2017,Crown Castle Fiber,Proposed,,CITY,Brooklyn,1018245,173856,40.6438059,-73.8775019,B,Pennsylvania Ave,Seaview Ave,Belt Pkwy,,,,,,11239,305,42
18092,12/21/2017,Extenet II,Installed,03/30/2020,UTILITY,Bronx,1010156,237896,40.8196072,-73.9064033,C,Jackson Ave,E 158 St,E 156 St,,,,,,10456,201,17
18091,06/15/2021,Crown Castle Fiber,Proposed,,CITY,Brooklyn,1017478,174732,40.6462132,-73.8802614,B,Freeport Loop,Pennsylvania Ave,Freeport Loop,,,,,,11239,305,42
18090,12/21/2017,Extenet II,Proposed,,UTILITY,Bronx,1007460,237825,40.8194198,-73.916144,C,Melrose Ave,E 154 St,E 153 St,,,,,,10455,201,17
18089,12/21/2017,Extenet II,Proposed,,UTILITY,Bronx,1009004,237705,40.8190862,-73.9105661,C,St Ann's Ave,E 156 St,Eagle Ave,,,,,,10455,201,17
18088,12/21/2017,Extenet II,Installed,01/29/2020,UTILITY,Bronx,1009539,237546,40.8186483,-73.9086338,C,E 156 St,Cauldwell Ave,Trinity Ave,,,,,,10455,201,17
18087,12/22/2017,Crown Castle Fiber,Proposed,,CITY,Brooklyn,993966,177608,40.6541642,-73.9649838,B,East Dr,S Lake Dr,E Lake Dr,Prospect Park,,Prospect Park,,,11215,355,39
18086,12/22/2017,Crown Castle Fiber,Proposed,,CITY,Brooklyn,992605,176839,40.6520549,-73.9698897,B,East Dr,S Lake Dr,E Lake Dr,Prospect Park,,Prospect Park,,,11215,355,39
18085,12/21/2017,Extenet II,Installed,02/24/2020,UTILITY,Bronx,1010598,235999,40.8143991,-73.9048138,C,Union Ave,E 151 St,E 152 St,Fountain Of Youth Playground,,,,PONCE DE LEON SCHOOL,10455,201,8
18084,12/22/2017,Crown Castle Fiber,Proposed,,CITY,Brooklyn,991621,181449,40.6647092,-73.9734309,B,West Dr,3rd St,Center Dr,Prospect Park,,Prospect Park,,,11215,355,39
18083,12/21/2017,Extenet II,Installed,04/23/2020,UTILITY,Bronx,1010045,235734,40.8136734,-73.9068127,C,E 150 St,Wales Ave,Tinton Ave,,,,,,10455,201,8
18082,06/15/2021,Crown Castle Fiber,Proposed,,CITY,Brooklyn,993323,183467,40.6702466,-73.9672933,B,Flatbush Ave,Eastern Pkwy,Empire Blvd,Brooklyn Botanic Garden,,,,,11238,355,35
18080,12/21/2017,Extenet II,Installed,02/17/2020,UTILITY,Bronx,1016329,232590,40.8050234,-73.8841261,C,Ryawa Ave,Faile St,Coster St,,,,,,10474,202,17
18079,12/22/2017,Crown Castle Fiber,Proposed,,CITY,Brooklyn,993728,180700,40.6626514,-73.9658372,B,Center Dr,East Dr,West Dr,Prospect Park,,Prospect Park,,,11215,355,39
18078,12/21/2017,Extenet II,Installed,02/10/2020,UTILITY,Bronx,1017038,235719,40.8136091,-73.8815498,C,Halleck St,Randall Ave,Spofford Ave,,,,,,10474,202,17
18077,12/22/2017,Crown Castle Fiber,Proposed,,CITY,Brooklyn,992600,180186,40.6612417,-73.9699036,B,Center Dr,East Dr,West Dr,Prospect Park,,Prospect Park,,,11215,355,39
18076,12/22/2017,Crown Castle Fiber,Proposed,,CITY,Brooklyn,993091,179097,40.6582521,-73.9681353,B,Well House Dr,East Dr,West Dr,Prospect Park,,Prospect Park,,,11215,355,39
18075,12/21/2017,Extenet II,Installed,12/30/2019,UTILITY,Bronx,1017255,234632,40.8106248,-73.8807712,C,Halleck St,Oak Pt Ave,E Bay Ave,,,,,,10474,202,17
18074,12/29/2017,Extenet II,Installed,08/13/2021,CITY,Queens,1035446,204531,40.7279188,-73.8152866,B,72nd Rd,Kissena Blvd,Kissena Blvd,,,,,,11367,408,24
18073,12/22/2017,Crown Castle Fiber,Proposed,,CITY,Brooklyn,992033,177855,40.6548441,-73.97195,B,West Dr,Well House Dr,S Lake Dr,Prospect Park,,Prospect Park,,,11215,355,39
18072,12/29/2017,Extenet II,Installed,12/17/2019,CITY,Queens,1011813,209224,40.7409052,-73.9005343,B,Queens Blvd,65th Pl,63rd St,,,,,,11377,402,26
18071,12/21/2017,Extenet II,Installed,08/10/2020,UTILITY,Bronx,1016237,237065,40.8173064,-73.884437,C,Lafayette Ave,Whittiers St,Long fellow Ave,,,,,,10474,202,17
18070,12/29/2017,Extenet II,Installed,08/30/2020,CITY,Queens,1013976,215040,40.7568616,-73.8927031,B,32nd Ave,74th St,75th St,,,,,,11370,403,25
18069,12/29/2017,Extenet II,Installed,07/07/2020,CITY,Queens,1016831,218919,40.7674984,-73.8823791,B,23rd Ave,86th St,90th St,,,,,,11369,403,22
18068,12/22/2017,Crown Castle Fiber,Proposed,,CITY,Queens,1016657,202749,40.7231165,-73.8830851,B,Eliot Ave,76th St,77th St,,,,,,11379,405,30
18067,12/21/2017,Extenet II,Proposed,,UTILITY,Bronx,1015532,236513,40.8157938,-73.8869866,C,Hunts Pt Ave,Faile St,Lafayette Ave,,,,,,10474,202,17
18066,12/29/2017,Extenet II,Installed,07/29/2019,CITY,Queens,1017999,219260,40.76843,-73.8781608,B,92nd St,23rd Ave,Ditmars Blvd,,,,,,11369,403,21
18065,06/14/2021,Crown Castle Fiber,Proposed,,CITY,Queens,1017740,202470,40.7223467,-73.8791794,B,62nd Ave,78th St,79th St,,,,,,11379,405,30
18064,12/29/2017,Extenet II,Proposed,,CITY,Queens,1008603,218944,40.7675935,-73.9120829,B,Steinway St,Astoria Blvd S,28th Ave,,,,,,11103,401,22
18063,12/22/2017,Crown Castle Fiber,Proposed,,CITY,Queens,1018197,203754,40.7258692,-73.8775242,B,Eliot Ave,82nd St,83rd St,,,,,,11379,405,30
18062,12/29/2017,Extenet II,Proposed,,CITY,Queens,1000135,211764,40.7479055,-73.9426703,B,Hunter St,44th Rd,Crescent St,"Greenstreet,Greenstreet",,,,,11101,402,26
18061,12/22/2017,Crown Castle Fiber,Approved,,CITY,Queens,1018824,203503,40.7251778,-73.8752634,B,61st Dr,Caldwell Ave,82nd Pl,,,,,,11379,405,30
18060,12/29/2017,Extenet II,Proposed,,CITY,Brooklyn,993370,149391,40.5767151,-73.9671699,C,Brighton 1st St,Brighton Beach Ave,Ocean View Ave,,,,Brighton Beach BID,,11235,313,48
18059,12/29/2017,Extenet II,Proposed,,CITY,Brooklyn,1003336,183004,40.6689598,-73.9311993,B,Eastern Pkwy,Utica Ave,Schenectady Ave,"Eastern Parkway,Eastern Parkway",,Eastern Parkway,,,11213,308,35
18058,12/22/2017,Crown Castle Fiber,Proposed,,CITY,Queens,1016750,203474,40.7251061,-73.8827461,B,Caldwell Ave,77th Pl,77th St,,,,,,11379,405,30
18057,12/29/2017,Extenet II,Installed,08/28/2020,CITY,Brooklyn,1004856,182876,40.6686051,-73.9257204,B,Eastern Pkwy,Buffalo Ave,Rochester Ave,Eastern Parkway,,Eastern Parkway,,,11213,308,41
18056,06/14/2021,Crown Castle Fiber,Proposed,,CITY,Queens,1017542,203292,40.7246036,-73.8798896,B,Eliot Ave,79th St,80th St,,,,,,11379,405,30
18055,12/21/2017,Extenet II,Installed,08/10/2020,UTILITY,Bronx,1016119,236566,40.8159372,-73.8848657,C,Longfellow Ave,Spofford Ave,Lafayette Ave,,,,,,10474,202,17
18054,12/22/2017,Crown Castle Fiber,Approved,,CITY,Queens,1018200,203160,40.7242388,-73.8775164,B,81st St,62nd Ave,Eliot Ave,,,,,,11379,405,30
18053,12/21/2017,Extenet II,Installed,08/10/2021,UTILITY,Bronx,1016511,236252,40.8150739,-73.883451,C,Spofford Ave,Whittier St,Drake St,,,,,,10474,202,17
18052,12/21/2017,Extenet II,Installed,03/06/2020,UTILITY,Bronx,1015428,236034,40.8144795,-73.8873646,C,Spofford Ave,Coster St,Faile St,,,,,,10474,202,17
18051,12/22/2017,Crown Castle Fiber,Proposed,,CITY,Queens,1018786,202765,40.7231523,-73.8754043,B,82nd St,62nd Ave,Juniper Blvd N,,,,,,11379,405,30
18050,12/21/2017,Extenet II,Installed,08/10/2021,UTILITY,Bronx,1013206,235139,40.8120305,-73.8953958,C,Leggett Ave,Barry St,Garrison Ave,,,,,,10474,202,17
18049,12/22/2017,Crown Castle Fiber,Approved,,CITY,Queens,1018423,202366,40.7220586,-73.8767159,B,80th St,Juniper Blvd N,62nd Ave,,,,,,11379,405,30
18048,12/21/2017,Extenet II,Installed,11/14/2019,UTILITY,Bronx,1015304,235140,40.8120261,-73.8878167,C,Randall Ave,Manida St,Barretto St,,,,,,10474,202,17
18047,12/22/2017,Crown Castle Fiber,Approved,,CITY,Queens,1017230,202201,40.7216102,-73.8810206,B,62nd Ave,77th St,Juniper Blvd N,,,,,,11379,405,30
18045,06/14/2021,Crown Castle Fiber,Proposed,,CITY,Queens,1018868,201658,40.7201136,-73.8751141,B,Juniper Blvd S,80th St,81st St,,,,,,11379,405,30
18044,12/21/2017,Extenet II,Installed,02/17/2020,UTILITY,Bronx,1014376,234243,40.8095673,-73.8911731,C,Oak Pt Ave,Worthen St,Craven St,,,,,,10474,202,17
18043,12/21/2017,Extenet II,Installed,11/02/2019,UTILITY,Bronx,1014901,233036,40.8062527,-73.8892822,C,Tiffany St,Viele Ave,E Bay Ave,,,,,,10474,202,17
18042,12/22/2017,Crown Castle Fiber,Approved,,CITY,Queens,1015767,202207,40.721632,-73.8862985,B,Eliot Ave,72nd St,74th St,,,,,,11379,405,30
18041,12/21/2017,Extenet II,Installed,04/23/2020,UTILITY,Bronx,1003644,236911,40.8169203,-73.9299336,C,E 144 St,Gerald Ave,Walton Ave,,,,,,10451,201,8
18040,12/21/2017,Extenet II,Installed,10/30/2019,UTILITY,Bronx,1009115,235108,40.8119579,-73.9101747,C,Trinity Ave,E 147 St,Jackson Ave,,,,,,10455,201,8
18039,06/14/2021,Crown Castle Fiber,Proposed,,CITY,Queens,1017524,201324,40.719202,-73.8799643,B,Juniper Blvd S,76th St,77th St,,,,,,11379,405,30
18037,12/21/2017,Extenet II,Installed,01/30/2020,UTILITY,Bronx,1009240,233860,40.8085321,-73.9097278,C,St Marys St,Concord Ave,Wales Ave,,,,,,10454,201,8
18035,12/22/2017,Crown Castle Fiber,Approved,,CITY,Brooklyn,987546,191697,40.6928401,-73.9881144,B,Pearl St,Dead End,Willoughby St,,,,MetroTech BID,,11201,302,33
18034,12/22/2017,Crown Castle Fiber,Approved,,CITY,Brooklyn,989281,192001,40.6936737,-73.9818577,B,Myrtle Ave,Fleet Pl,Prince St,,,,Myrtle Avenue Brooklyn Partnership,,11201,302,35
18033,12/22/2017,Crown Castle Fiber,Installed,11/16/2020,CITY,Brooklyn,988332,189650,40.6872212,-73.9852813,B,Atlantic Ave,Bond St,Hoyt St,,Boerum Hill Historic District Extension,,Atlantic Avenue BID,,11217,302,33
18032,12/22/2017,Crown Castle Fiber,Proposed,,CITY,Brooklyn,988198,189366,40.6864418,-73.9857646,B,Pacific St,Bond St,Hoyt St,,Boerum Hill Historic District,,,,11217,302,33
18030,12/21/2017,Extenet II,Installed,12/30/2019,UTILITY,Bronx,1008992,233203,40.8067296,-73.9106261,C,E 141 St,Concord Ave,Bruckner Blvd,,,,,,10454,201,8
18029,12/22/2017,Crown Castle Fiber,Approved,,CITY,Brooklyn,984286,191635,40.6926705,-73.9998702,B,Furman St,Atlantic Ave,Joralemon St,Brooklyn Bridge Park,,,,,11201,302,33
18028,12/22/2017,Crown Castle Fiber,Proposed,,CITY,Brooklyn,985443,194205,40.6997245,-73.9956975,B,Columbia Heights,Orange St,Cranberry St,Fruit Street Sitting Area,Brooklyn Heights Historic District,,,,11201,302,33
18027,12/22/2017,Crown Castle Fiber,Approved,,CITY,Brooklyn,986327,195090,40.7021535,-73.9925092,B,Old Fulton st,Hicks St,Vine St,Anchorage Plaza,,,DUMBO,,11201,302,33
18025,12/22/2017,Crown Castle Fiber,Approved,,CITY,Brooklyn,988033,191327,40.6918243,-73.9863585,B,Lawrence St,Willoughby St,Fulton St,,,,MetroTech BID,,11201,302,33
18023,12/29/2017,Extenet II,Installed,12/31/2020,CITY,Manhattan,983891,200289,40.7164237,-74.001295,A,Centre St,Leonard St,White St,Collect Pond Park,,,,,10013,101,1
18022,12/22/2017,Crown Castle Fiber,Approved,,CITY,Brooklyn,987967,195417,40.7030505,-73.9865942,B,Jay St,Water St,Front St,,DUMBO Historic District,,DUMBO,,11201,302,33
18021,12/29/2017,Extenet II,Installed,09/21/2018,CITY,Manhattan,981885,201457,40.7196293,-74.0085318,A,Hudson St,N Moore St,Franklin St,,Tribeca West Historic District,,,,10013,101,1
18019,12/29/2017,Extenet II,Approved,,CITY,Manhattan,988411,212658,40.7503726,-73.9849822,A,W 36th St,5th Ave,6th Ave,,,,Garment District,,10018,105,4
18018,12/22/2017,Crown Castle Fiber,Approved,,CITY,Brooklyn,986422,190775,40.6903098,-73.9921679,B,Court St,State St,Atlantic Ave,,,,Court-Livingston-Schermerhorn BID,,11201,302,33
18017,12/29/2017,Extenet II,Installed,03/31/2020,CITY,Manhattan,984619,202700,40.7230413,-73.9986688,A,Broadway,Spring St,Prince St,,SoHo-Cast Iron Historic District,,SoHo Broadway BID,,10012,102,1
18015,12/22/2017,Crown Castle Fiber,Installed,10/23/2020,CITY,Brooklyn,987780,192449,40.6949041,-73.9872702,B,Jay St,Johnson St,Willoughby St,,,,MetroTech BID,,11201,302,33
18014,12/29/2017,Extenet II,Installed,12/31/2020,CITY,Manhattan,985166,199195,40.7134209,-73.9966958,A,E Broadway,Catherine St,Market St,,,,Chinatown,,10002,103,1
18013,12/29/2017,Extenet II,Approved,,CITY,Manhattan,985275,213466,40.7525913,-73.9963005,A,W 33rd St,9th Ave,8th Ave,,,,34th Street BID,,10001,104,3
18012,12/21/2017,Extenet II,Installed,12/30/2019,UTILITY,Bronx,1006104,233193,40.8067097,-73.9210582,C,E 136 St,Brown Pl,Willis Ave,,,,,,10454,201,8
18011,12/29/2017,Extenet II,Installed,03/08/2019,CITY,Manhattan,987004,208316,40.7384555,-73.9900621,A,Broadway,E 19th St,E 18th St,,Ladies' Mile Historic District,,,,10003,105,2
18010,12/22/2017,Crown Castle Fiber,Proposed,,CITY,Brooklyn,985231,193553,40.697935,-73.9964622,B,Columbia Heights,Clark St,Pierrepont St,,Brooklyn Heights Historic District,,,,11201,302,33
18009,12/29/2017,Extenet II,Installed,12/21/2018,CITY,Manhattan,993991,217695,40.7641935,-73.9648357,A,3rd Ave,E 63rd St,E 64th St,,,,,,10065,108,4
18006,12/29/2017,Extenet II,Installed,12/21/2018,CITY,Manhattan,993899,217984,40.7649868,-73.9651674,A,E 64th St,Lexington Ave,3rd Ave,,,,,,10065,108,4
18005,12/22/2017,Crown Castle Fiber,Approved,,CITY,Brooklyn,986590,194549,40.7006685,-73.9915608,B,Henry St,Poplar St,Middagh St,,Brooklyn Heights Historic District,,,,11201,302,33
18004,12/29/2017,Extenet II,Approved,,CITY,Manhattan,994646,217616,40.7639759,-73.9624713,A,E 64th St,2nd Ave,3rd Ave,,,,,,10065,108,4
18003,12/22/2017,Crown Castle Fiber,Installed,09/25/2020,CITY,Brooklyn,986296,195399,40.7030016,-73.9926209,B,Dock St,Water St,Front St,,,,DUMBO,,11201,302,33
18002,12/29/2017,Extenet II,Installed,06/27/2019,CITY,Manhattan,994214,218094,40.7652884,-73.9640301,A,3rd Ave,E 65th St,E 64th St,,,,,,10065,108,4
18001,12/29/2017,Extenet II,Proposed,,CITY,Manhattan,994681,218138,40.7654086,-73.9623442,A,E 66th St,3rd Ave,2nd Ave,,,,,,10065,108,4
18000,12/29/2017,Extenet II,Proposed,,CITY,Manhattan,989869,213391,40.7523837,-73.9797194,A,Madison Ave,E 41st St,E 42nd St,,,,Grand Central Partnership,,10017,105,4
17999,12/29/2017,Extenet II,Proposed,,CITY,Manhattan,990020,213671,40.7531521,-73.9791742,A,Madison Ave,E 42nd St,E 43rd St,,,,Grand Central Partnership,,10017,105,4
17998,12/29/2017,Extenet II,Proposed,,CITY,Manhattan,990309,214056,40.7542087,-73.9781307,A,Madison Ave,E 44th St,E 45th St,,,,Grand Central Partnership,,10017,105,4
17996,12/22/2017,Crown Castle Fiber,Proposed,,CITY,Brooklyn,984729,192584,40.6952753,-73.9982726,B,Remsen St,Dead End,Montague Terrace,Brooklyn Heights Promenade,Brooklyn Heights Historic District,,,,11201,302,33
17995,12/22/2017,Crown Castle Fiber,Installed,10/23/2020,CITY,Brooklyn,985350,190670,40.6900218,-73.9960335,B,Pacific St,Henry St,Clinton St,,Cobble Hill Historic District,,,,11201,306,39
17993,12/22/2017,Crown Castle Fiber,Installed,10/26/2020,CITY,Brooklyn,987474,193802,40.6986179,-73.988373,B,Adams St,Sands St,Tillary St,,,,,,11201,302,33
17992,12/22/2017,Crown Castle Fiber,Proposed,,CITY,Brooklyn,986070,194780,40.7013026,-73.9934361,B,Poplar St,Hicks St,Middagh St,Hillside Dog Park,Brooklyn Heights Historic District,,,,11201,302,33
17991,12/22/2017,Crown Castle Fiber,Installed,12/04/2020,CITY,Brooklyn,990819,188924,40.685227,-73.9763145,B,Hanson Pl,Fort Greene Pl,St Felix St,,,,MetroTech BID,,11217,302,35
17989,12/29/2017,Extenet II,Installed,09/30/2020,CITY,Queens,1047736,200608,40.7170715,-73.7709819,B,Foothill Ave,191st St,Clover Hill Rd,,,,,,11423,408,23
17988,12/29/2017,Extenet II,Installed,12/07/2020,CITY,Queens,1042620,201236,40.7188305,-73.7894317,B,Grand Central Pkwy,Edgerton Blvd,Homelawn St,,,,,,11432,408,24
17987,12/29/2017,Extenet II,Installed,12/02/2020,CITY,Queens,1063795,205519,40.7304211,-73.7129933,B,253rd St,87th Ave,87th Rd,Greenstreet,,,,,11426,413,23
17986,12/29/2017,Extenet II,Installed,07/29/2021,CITY,Queens,1063545,206626,40.7334618,-73.7138823,B,253rd St,85th Ave,86th Ave,,,,,,11426,413,23
17985,12/29/2017,Extenet II,Installed,07/28/2021,CITY,Queens,1061832,213951,40.7535822,-73.7199787,B,260th Pl,261st St,69th Ave,,,,,,11004,413,23
17984,12/29/2017,Extenet II,Installed,07/28/2021,CITY,Queens,1067117,210093,40.7429451,-73.7009509,B,Langdale St,83rd Ave,81st Ave,,,,,,11040,413,23
17983,12/29/2017,Extenet II,Installed,08/02/2021,CITY,Queens,1055268,208654,40.7390985,-73.7437263,B,Cloverdale Blvd,77th Ave,Dead End,,,,,,11364,411,23
17982,12/21/2017,Extenet II,Installed,01/28/2020,UTILITY,Bronx,1005498,232887,40.8058713,-73.9232482,C,E 134 St,Brown PL,Willis Ave,,,,,,10454,201,8
17981,12/29/2017,Extenet II,Installed,08/02/2021,CITY,Queens,1050883,206665,40.7336733,-73.7595695,B,Union Tpke,211th St,212th St,,,,,,11364,411,23
17980,12/21/2017,Extenet II,Installed,01/30/2020,UTILITY,Bronx,1009263,232673,40.8052741,-73.9096491,C,E 140 St,Bruckner Blvd,Walnut Ave,,,,,,10454,201,17
17979,12/29/2017,Extenet II,Installed,07/28/2021,CITY,Queens,1062931,212271,40.7489613,-73.7160317,B,74th Ave,260th St,255th St,,,,,,11004,413,23
17978,12/29/2017,Extenet II,Installed,08/23/2021,CITY,Queens,1043357,217498,40.7634606,-73.7866301,B,Francis Lewis Blvd,35th Ave,39th Ave,,,,,,11358,411,19
17976,12/29/2017,Extenet II,Installed,11/23/2020,CITY,Queens,1052165,214970,40.7564586,-73.7548599,B,Cloverdale Blvd,Hoxie Dr,53rd Ave,,,,,,11364,411,23
17975,12/29/2017,Extenet II,Proposed,,CITY,Queens,1041424,215447,40.7578438,-73.7936255,B,Northern Blvd,172nd St,Utopia Pkwy,,,,,,11358,407,19
17974,12/22/2017,Crown Castle Fiber,Installed,09/29/2020,CITY,Brooklyn,989322,194817,40.7014029,-73.9817077,B,York St,Hudson Ave,Gold St,,,,,SATELLITE WEST MS,11201,302,33
17973,12/21/2017,Extenet II,Installed,02/07/2020,UTILITY,Bronx,1010410,232219,40.8040247,-73.9055078,C,E 141 St,Locust Ave,Walnut Ave,,,,,,10454,201,17
